,description,name,price,img,size,color,composition,care
56,블랙과 컬러가 매치된 발레리나 플랫슈즈. 메쉬 소재 외피 디자인. 여러 소재가 매치된 토우캡. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 1.5cm,포인티드 메쉬 발레리나 플랫슈즈,"45,000 원","['//static.zara.net/photos///2020/V/1/1/p/2504/510/040/2/w/560/2504510040_2_1_1.jpg?ts=1578051189581', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/2/w/560/2504510040_1_1_1.jpg?ts=1578051122542', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/2/w/560/2504510040_2_2_1.jpg?ts=1578051175321', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/2/w/560/2504510040_2_3_1.jpg?ts=1578051153620', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/2/w/560/2504510040_2_4_1.jpg?ts=1578051203203', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/2/w/560/2504510040_2_55_1.jpg?ts=1580809188984']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '88% 폴리에스터, 12% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
57,블랙과 컬러가 매치된 발레리나 플랫슈즈. 메쉬 소재 외피 디자인. 여러 소재가 매치된 토우캡. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 1.5cm,포인티드 메쉬 발레리나 플랫슈즈,"45,000 원","['//static.zara.net/photos///2020/V/1/1/p/2506/510/202/2/w/560/2506510202_2_1_1.jpg?ts=1578051476828', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/2/w/560/2506510202_1_1_1.jpg?ts=1578051476460', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/2/w/560/2506510202_2_2_1.jpg?ts=1578051483891', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/2/w/560/2506510202_2_3_1.jpg?ts=1578051462505', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/2/w/560/2506510202_2_4_1.jpg?ts=1578051469613', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/2/w/560/2506510202_2_55_1.jpg?ts=1580809183437']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",콤비,"[{'겉감': '88% 폴리에스터, 12% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
58,블랙과 컬러가 매치된 발레리나 플랫슈즈. 메쉬 소재 외피 디자인. 여러 소재가 매치된 토우캡. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 1.5cm,포인티드 메쉬 발레리나 플랫슈즈,"45,000 원","['//static.zara.net/photos///2020/V/1/1/p/2506/510/202/3/w/560/2506510202_2_1_1.jpg?ts=1578051340214', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/3/w/560/2506510202_1_1_1.jpg?ts=1578051347929', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/3/w/560/2506510202_2_2_1.jpg?ts=1578051347981', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/3/w/560/2506510202_2_3_1.jpg?ts=1578051347802', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/3/w/560/2506510202_2_4_1.jpg?ts=1578051384290', '//static.zara.net/photos///2020/V/1/1/p/2504/510/202/3/w/560/2504510202_2_15_1.jpg?ts=1582283586645', '//static.zara.net/photos///2020/V/1/1/p/2506/510/202/3/w/560/2506510202_2_55_1.jpg?ts=1580810194885']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",콤비,"[{'겉감': '88% 폴리에스터, 12% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
59,블랙 컬러 로퍼 스타일 플랫슈즈. 애니멀 패턴 소재의 외피 디자인. 앞부분에 테슬이 달림.  굽 높이: 1.2cm,애니멀 패턴 테슬 로퍼,"45,000 원","['//static.zara.net/photos///2019/I/1/1/p/6506/001/040/2/w/560/6506001040_2_2_1.jpg?ts=1564648198983', '//static.zara.net/photos///2019/I/1/1/p/6506/001/040/2/w/560/6506001040_1_1_1.jpg?ts=1564648292852', '//static.zara.net/photos///2019/I/1/1/p/6506/081/040/2/w/560/6506081040_2_1_1.jpg?ts=1566200769383', '//static.zara.net/photos///2019/I/1/1/p/6506/001/040/2/w/560/6506001040_2_3_1.jpg?ts=1564648217694', '//static.zara.net/photos///2019/I/1/1/p/6506/081/040/2/w/560/6506081040_2_5_1.jpg?ts=1557919798489', '//static.zara.net/photos///2019/I/1/1/p/6506/001/040/2/w/560/6506001040_2_4_1.jpg?ts=1564648236768']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
60,블랙 컬러의 가죽 로퍼. 골드 톤 마이크로 스터드 디테일이 매치된 부드러운 가죽 외피 디자인. 앞부분에 페니 로퍼 디테일. 발등 부분이 높게 마감된 디자인. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 1.8cm,마이크로 스터드 소프트 레더 로퍼,"79,000 원","['//static.zara.net/photos///2019/I/1/1/p/5523/001/040/2/w/560/5523001040_2_1_1.jpg?ts=1569853788676', '//static.zara.net/photos///2019/I/1/1/p/5523/001/040/2/w/560/5523001040_1_1_1.jpg?ts=1569852109063', '//static.zara.net/photos///2019/I/1/1/p/5523/001/040/2/w/560/5523001040_2_3_1.jpg?ts=1569852240292', '//static.zara.net/photos///2019/I/1/1/p/5523/001/040/2/w/560/5523001040_2_4_1.jpg?ts=1569852221428', '//static.zara.net/photos///2019/I/1/1/p/5523/001/040/2/w/560/5523001040_2_2_1.jpg?ts=1569853790916']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 염소가죽'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
61,블랙 컬러 로퍼. 에나멜 이펙트. 여러 소재가 매치된 앞부분 리본 디테일. 굽 높이: 1.2cm,리본 에나멜 로퍼,"39,000 원","['//static.zara.net/photos///2019/I/1/1/p/7574/001/040/2/w/560/7574001040_2_1_1.jpg?ts=1566907393603', '//static.zara.net/photos///2019/I/1/1/p/7574/001/040/2/w/560/7574001040_1_1_1.jpg?ts=1566907592906', '//static.zara.net/photos///2019/I/1/1/p/7574/001/040/2/w/560/7574001040_2_4_1.jpg?ts=1566907508047', '//static.zara.net/photos///2019/I/1/1/p/7574/001/040/2/w/560/7574001040_2_3_1.jpg?ts=1566907470412', '//static.zara.net/photos///2019/I/1/1/p/7574/001/040/2/w/560/7574001040_2_2_1.jpg?ts=1566907432951']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
62,블랙 컬러 발레리나 플랫슈즈. 여러 소재가 매치된 비닐 외피 디자인. 퍼스펙스 소재의 청키힐. 아몬드 모양 토우캡 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 2.2cm,비닐 콤비 발레리나 플랫슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/1501/510/040/2/w/560/1501510040_1_1_1.jpg?ts=1579097967558', '//static.zara.net/photos///2020/V/1/1/p/1501/510/040/2/w/560/1501510040_2_1_1.jpg?ts=1579097990024', '//static.zara.net/photos///2020/V/1/1/p/1501/510/040/2/w/560/1501510040_2_2_1.jpg?ts=1579098025801', '//static.zara.net/photos///2020/V/1/1/p/1501/510/040/2/w/560/1501510040_2_3_1.jpg?ts=1579097974790', '//static.zara.net/photos///2020/V/1/1/p/1501/510/040/2/w/560/1501510040_2_4_1.jpg?ts=1579098032910', '//static.zara.net/photos///2020/V/1/1/p/1501/510/040/2/w/560/1501510040_2_55_1.jpg?ts=1580809406217']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '54% 폴리에스터, 46% TPU'}, {'안감': '62% 폴리에스터, 38% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
63,크림 컬러 발레리나 플랫슈즈. 앞부분 V컷 리본이 달린 디자인. 이중 처리된 힐. 굽 높이: 2cm,리본 발레리나 플랫슈즈,"69,000 원","['//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_2_1_1.jpg?ts=1574155645997', '//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_1_1_1.jpg?ts=1574156050082', '//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_2_2_1.jpg?ts=1574155700122', '//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_2_3_1.jpg?ts=1574155652857', '//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_2_4_1.jpg?ts=1574155632441', '//static.zara.net/photos///2020/V/1/1/p/5807/001/002/2/w/560/5807001002_2_55_1.jpg?ts=1580809022037']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ']",크림,"[{'겉감': '100% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '70% 고무, 30% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
64,블랙 컬러 로퍼. 마이크로 스터드 디테일 애니멀 프린트 디자인. 앞부분 테슬 디테일. 트랙솔. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 2cm,애니멀 프린트 마이크로 스터드 로퍼,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_1_1.jpg?ts=1574857781210', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_1_1_1.jpg?ts=1574857765947', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_2_1.jpg?ts=1574858359197', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_3_1.jpg?ts=1574857822099', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_4_1.jpg?ts=1574857835931', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_55_1.jpg?ts=1580810171124', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_15_1.jpg?ts=1582284346936']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
65,블랙 컬러 로퍼. 마이크로 스터드 디테일 애니멀 프린트 디자인. 앞부분 테슬 디테일. 트랙솔. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 2cm,애니멀 프린트 마이크로 스터드 로퍼,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/2524/510/040/2/w/560/2524510040_2_1_1.jpg?ts=1574857899178', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/2/w/560/2524510040_1_1_1.jpg?ts=1574857897267', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/2/w/560/2524510040_2_2_1.jpg?ts=1574857883675', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/2/w/560/2524510040_2_3_1.jpg?ts=1574857863626', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/2/w/560/2524510040_2_4_1.jpg?ts=1574857925046', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/2/w/560/2524510040_2_55_1.jpg?ts=1580809232693']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
66,블루 컬러 가죽 플랫 앵클부츠. 가죽 소재 외피. 스퀘어 토. 스퀘어 토 마감. 뒤꿈치 부분 풀탭 디테일. 굽 높이: 3.2cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,스퀘어 토 레더 플랫 앵클부츠,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_1_1_1.jpg?ts=1580894457420', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_1_1.jpg?ts=1581436880567', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_2_1.jpg?ts=1580894540054', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_3_1.jpg?ts=1581436854643', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_4_1.jpg?ts=1580894517702', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_5_1.jpg?ts=1580894474256', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블루,"[{'겉감': '100% 소가죽'}, {'안감': '70% 폴리우레탄, 30% 폴리에스터'}, {'밑창': '100% 스타이렌 뷰타다이엔 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
67,화이트 컬러 레인 부츠. 에나멜 이펙트. 투명한 트랙솔. STARFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 폴리우레탄 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 4cm,투명 솔 레인 부츠,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_1_1_1.jpg?ts=1582125498092', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_1_1.jpg?ts=1582125499345', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_2_1.jpg?ts=1582125532003', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_3_1.jpg?ts=1582125512453', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_4_1.jpg?ts=1582125518809', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_5_1.jpg?ts=1582125523775']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",화이트,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
68,블루 컬러 가죽 플랫 앵클부츠. 가죽 소재 외피. 스퀘어 토. 스퀘어 토 마감. 뒤꿈치 부분 풀탭 디테일. 굽 높이: 3.2cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,스퀘어 토 레더 플랫 앵클부츠,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_1_1_1.jpg?ts=1580894468685', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_1_1.jpg?ts=1581436940351', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_2_1.jpg?ts=1580894211671', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_3_1.jpg?ts=1581436941018', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_4_1.jpg?ts=1580894600298', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_5_1.jpg?ts=1580894554952', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블루,"[{'겉감': '100% 소가죽'}, {'안감': '70% 폴리우레탄, 30% 폴리에스터'}, {'밑창': '100% 스타이렌 뷰타다이엔 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
69,그레이 컬러 가죽 스니커즈. 스웨이드 소재 외피. 뒤꿈치 부분 메탈 피스 디테일. 2가지 컬러의 그립 밑창. 레이스업 여밈. 밑창 높이: 3.5cm,스웨이드 스니커즈,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_1_1_1.jpg?ts=1580901162830', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_1_1.jpg?ts=1580901012301', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_2_1.jpg?ts=1580901013125', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_3_1.jpg?ts=1580900997541', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_4_1.jpg?ts=1580900990246', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_5_1.jpg?ts=1580901019932']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",그레이,"[{'겉감': '60% 소가죽, 40% 폴리우레탄'}, {'안감': '주요소재100% 폴리에스터'}, {'밑창': '부소재100% 엘라스탄'}, {'안창': ''}, {'통그': '100% 열가소성 고무'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
70,"컬러가 매치된 스니커즈. 가죽, 기능성 소재와 다양한 소재의 피스가 매치된 외피. 통그 부분과 뒤꿈치에 메시지 디테일이 있음. 2가지 컬러의 그립 밑창. 레이스업 여밈. STARFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 폴리우레탄 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 3.7cmJOIN LIFECare for fiber & planet: 재활용 플라스틱병을 이용하여 제조된 25% 이상의 재생 폴리에스터와 Leather Working Group 인증을 받은 가장 지속 가능한 방법으로 처리된 가죽.",콤비 스니커즈,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_1_1_1.jpg?ts=1580141712513', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_1_1.jpg?ts=1580141726610', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_2_1.jpg?ts=1580141704495', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_3_1.jpg?ts=1580141719396', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_4_1.jpg?ts=1580141726925', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_5_1.jpg?ts=1580141711380', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_41_1.jpg?ts=1548282431436']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",오렌지,"[{'겉감': '57% 소가죽, 35% 폴리에스터, 8% 폴리우레탄'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리에스터'}, {'통그': '100% 폴리에스터'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
71,블랙 레이스업 앵클부츠 스타일 스니커즈. 캔버스 소재 외피 디자인. 러버라이즈드 토우캡 디테일. 컬러가 배색된 가벼운 저밀도 고무 소재 그립솔 볼륨 밑창. 다른 컬러로 배색된 뒤꿈치 풀탭 디테일. 레이스업 여밈. 밑창 높이: 5cm,볼륨 솔 레이스업 하이탑 스니커즈,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_1_1.jpg?ts=1579543337377', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_1_1_1.jpg?ts=1579543228289', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_2_1.jpg?ts=1579543337374', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_3_1.jpg?ts=1579546287727', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_4_1.jpg?ts=1579543330071', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_5_1.jpg?ts=1579543330384']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '82% 면, 18% 열가소성 고무'}, {'안감': '55% 폴리에스터, 45% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 면'}, {'통그': '100% 면'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
