,description,name,price,img,size,color,composition,care,primary_thumbnail
25,크림 컬러 발레리나 플랫슈즈. 앞부분 V컷 리본이 달린 디자인. 이중 처리된 힐. 굽 높이: 2cm,리본 발레리나 플랫슈즈,"69,000 원","['//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_2_1_1.jpg?ts=1574155645997', '//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_1_1_1.jpg?ts=1574156050082', '//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_2_2_1.jpg?ts=1574155700122', '//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_2_3_1.jpg?ts=1574155652857', '//static.zara.net/photos///2019/I/1/1/p/5807/001/002/2/w/560/5807001002_2_4_1.jpg?ts=1574155632441', '//static.zara.net/photos///2020/V/1/1/p/5807/001/002/2/w/560/5807001002_2_55_1.jpg?ts=1580809022037']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ']",크림,"[{'겉감': '100% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '70% 고무, 30% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/5807/001/002/2/w/1173/5807001002_9_2_1.jpg?ts=1577363855214
26,블랙 컬러 로퍼. 마이크로 스터드 디테일 애니멀 프린트 디자인. 앞부분 테슬 디테일. 트랙솔. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 2cm,애니멀 프린트 마이크로 스터드 로퍼,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_1_1.jpg?ts=1574857781210', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_1_1_1.jpg?ts=1574857765947', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_2_1.jpg?ts=1574858359197', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_3_1.jpg?ts=1574857822099', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_4_1.jpg?ts=1574857835931', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_55_1.jpg?ts=1580810171124', '//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/w/560/2524510040_2_15_1.jpg?ts=1582284346936']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/2524/510/040/3/cb-0-0-4176-3072-Center/w/1173/2524510040_2_15_1.jpg?ts=1582284505213
27,블루 컬러 가죽 플랫 앵클부츠. 가죽 소재 외피. 스퀘어 토. 스퀘어 토 마감. 뒤꿈치 부분 풀탭 디테일. 굽 높이: 3.2cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,스퀘어 토 레더 플랫 앵클부츠,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_1_1_1.jpg?ts=1580894457420', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_1_1.jpg?ts=1581436880567', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_2_1.jpg?ts=1580894540054', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_3_1.jpg?ts=1581436854643', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_4_1.jpg?ts=1580894517702', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/560/3104510009_2_5_1.jpg?ts=1580894474256', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블루,"[{'겉감': '100% 소가죽'}, {'안감': '70% 폴리우레탄, 30% 폴리에스터'}, {'밑창': '100% 스타이렌 뷰타다이엔 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3104/510/009/3/w/1173/3104510009_9_1_1.jpg?ts=1582277322372
28,화이트 컬러 레인 부츠. 에나멜 이펙트. 투명한 트랙솔. STARFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 폴리우레탄 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 4cm,투명 솔 레인 부츠,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_1_1_1.jpg?ts=1582125498092', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_1_1.jpg?ts=1582125499345', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_2_1.jpg?ts=1582125532003', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_3_1.jpg?ts=1582125512453', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_4_1.jpg?ts=1582125518809', '//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/560/3003510001_2_5_1.jpg?ts=1582125523775']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",화이트,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3003/510/001/2/w/581/3003510001_1_1_1.jpg?ts=1582125498092
29,블루 컬러 가죽 플랫 앵클부츠. 가죽 소재 외피. 스퀘어 토. 스퀘어 토 마감. 뒤꿈치 부분 풀탭 디테일. 굽 높이: 3.2cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,스퀘어 토 레더 플랫 앵클부츠,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_1_1_1.jpg?ts=1580894468685', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_1_1.jpg?ts=1581436940351', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_2_1.jpg?ts=1580894211671', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_3_1.jpg?ts=1581436941018', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_4_1.jpg?ts=1580894600298', '//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/560/3104510009_2_5_1.jpg?ts=1580894554952', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블루,"[{'겉감': '100% 소가죽'}, {'안감': '70% 폴리우레탄, 30% 폴리에스터'}, {'밑창': '100% 스타이렌 뷰타다이엔 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3104/510/009/2/w/581/3104510009_1_1_1.jpg?ts=1580894468685
30,그레이 컬러 가죽 스니커즈. 스웨이드 소재 외피. 뒤꿈치 부분 메탈 피스 디테일. 2가지 컬러의 그립 밑창. 레이스업 여밈. 밑창 높이: 3.5cm,스웨이드 스니커즈,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_1_1_1.jpg?ts=1580901162830', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_1_1.jpg?ts=1580901012301', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_2_1.jpg?ts=1580901013125', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_3_1.jpg?ts=1580900997541', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_4_1.jpg?ts=1580900990246', '//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/560/3407510004_2_5_1.jpg?ts=1580901019932']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",그레이,"[{'겉감': '60% 소가죽, 40% 폴리우레탄'}, {'안감': '주요소재100% 폴리에스터'}, {'밑창': '부소재100% 엘라스탄'}, {'안창': ''}, {'통그': '100% 열가소성 고무'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3407/510/004/2/w/1173/3407510004_9_2_1.jpg?ts=1580899903613
31,"컬러가 매치된 스니커즈. 가죽, 기능성 소재와 다양한 소재의 피스가 매치된 외피. 통그 부분과 뒤꿈치에 메시지 디테일이 있음. 2가지 컬러의 그립 밑창. 레이스업 여밈. STARFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 폴리우레탄 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 3.7cmJOIN LIFECare for fiber & planet: 재활용 플라스틱병을 이용하여 제조된 25% 이상의 재생 폴리에스터와 Leather Working Group 인증을 받은 가장 지속 가능한 방법으로 처리된 가죽.",콤비 스니커즈,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_1_1_1.jpg?ts=1580141712513', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_1_1.jpg?ts=1580141726610', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_2_1.jpg?ts=1580141704495', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_3_1.jpg?ts=1580141719396', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_4_1.jpg?ts=1580141726925', '//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/560/3410510070_2_5_1.jpg?ts=1580141711380', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_41_1.jpg?ts=1548282431436']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",오렌지,"[{'겉감': '57% 소가죽, 35% 폴리에스터, 8% 폴리우레탄'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리에스터'}, {'통그': '100% 폴리에스터'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3410/510/070/2/w/581/3410510070_1_1_1.jpg?ts=1580141712513
32,블랙 레이스업 앵클부츠 스타일 스니커즈. 캔버스 소재 외피 디자인. 러버라이즈드 토우캡 디테일. 컬러가 배색된 가벼운 저밀도 고무 소재 그립솔 볼륨 밑창. 다른 컬러로 배색된 뒤꿈치 풀탭 디테일. 레이스업 여밈. 밑창 높이: 5cm,볼륨 솔 레이스업 하이탑 스니커즈,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_1_1.jpg?ts=1579543337377', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_1_1_1.jpg?ts=1579543228289', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_2_1.jpg?ts=1579543337374', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_3_1.jpg?ts=1579546287727', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_4_1.jpg?ts=1579543330071', '//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/560/3403510040_2_5_1.jpg?ts=1579543330384']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '82% 면, 18% 열가소성 고무'}, {'안감': '55% 폴리에스터, 45% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 면'}, {'통그': '100% 면'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3403/510/040/2/w/581/3403510040_1_1_1.jpg?ts=1579543228289
33,크림 컬러 가죽 소재 발레리나 플랫슈즈. 부드러운 가죽 소재의 외피 디자인. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 1cm,소프트 레더 발레리나 플랫슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_1_1_1.jpg?ts=1580747924600', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_1_1.jpg?ts=1580747981787', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_2_1.jpg?ts=1580144572094', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_3_1.jpg?ts=1580747937236', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_4_1.jpg?ts=1580747972965', '//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/560/3501510002_2_55_1.jpg?ts=1580808950707']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",크림,"[{'겉감': '100% 소가죽'}, {'안감': '60% 소가죽, 40% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3501/510/002/2/w/581/3501510002_1_1_1.jpg?ts=1580747924600
34,핑크 컬러 가죽 소재 발레리나 플랫슈즈. 부드러운 가죽 소재의 외피 디자인. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 1cm,소프트 레더 발레리나 플랫슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_1_1_1.jpg?ts=1580748214233', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_1_1.jpg?ts=1580145181953', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_2_1.jpg?ts=1580748209751', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_3_1.jpg?ts=1580748246395', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_4_1.jpg?ts=1580748231167', '//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/560/3526510052_2_55_1.jpg?ts=1580809039531']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",로즈핑크,"[{'겉감': '100% 소가죽'}, {'안감': '70% 소가죽, 30% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3526/510/052/2/w/581/3526510052_1_1_1.jpg?ts=1580748214233
35,화이트와 블랙 컬러 중 선택이 가능한 슬링백 힐 슈즈. 컬러가 매치된 신축성 있는 뒤꿈치 스트랩. 메탈 핀으로 이중 처리된 미디엄힐. 포인티드 토. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7cm,슬링백 핀힐 슈즈,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_1_1_1.jpg?ts=1580991204333', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_1_1.jpg?ts=1580991264060', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_2_1.jpg?ts=1580991203409', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_3_1.jpg?ts=1580991203988', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_4_1.jpg?ts=1580991294205', '//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/w/560/2208510001_2_15_1.jpg?ts=1581500460691']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",화이트,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/2208/510/001/3/cb-0-0-4176-3072-Center/w/1173/2208510001_2_15_1.jpg?ts=1581501088016
36,화이트와 블랙 컬러 중 선택이 가능한 슬링백 힐 슈즈. 컬러가 매치된 신축성 있는 뒤꿈치 스트랩. 메탈 핀으로 이중 처리된 미디엄힐. 포인티드 토. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7cm,슬링백 핀힐 슈즈,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_1_1_1.jpg?ts=1580826299371', '//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_2_1_1.jpg?ts=1580826414576', '//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_2_2_1.jpg?ts=1580826407103', '//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_2_3_1.jpg?ts=1580826369722', '//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/560/2210510040_2_4_1.jpg?ts=1580826362466']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/2210/510/040/2/w/581/2210510040_1_1_1.jpg?ts=1580826299371
37,"베이지 컬러 슬링백 힐 슈즈. 메쉬 소재 외피 디자인. 스틸레토 미디엄 힐. 포인티드 토. 스퀘어 힐. 앵클 스트랩에 달린 버클로 여밈. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7.5cmJOIN LIFE 컬렉션.Care for fiber: 25% 이상 재생 폴리에스터 사용.재생 폴리에스터는 재활용 플라스틱병을 이용하여 제조되어 적은 양의 물, 에너지 및 천연 자원이 소모됩니다. ",메쉬 슬링백 힐 슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_1_1_1.jpg?ts=1580724914214', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_1_1.jpg?ts=1580724942926', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_2_1.jpg?ts=1580724906410', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_3_1.jpg?ts=1580725034388', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_4_1.jpg?ts=1580724918170', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_5_1.jpg?ts=1580724916514', '//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/w/560/1213510098_2_15_1.jpg?ts=1581500441300', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_59_1.jpg?ts=1548282475310']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",베이지 핑크 ,"[{'겉감': '77% 폴리에스터, 23% 폴리우레탄'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/1213/510/098/3/cb-0-0-4176-3072-Center/w/1173/1213510098_2_15_1.jpg?ts=1581500938937
38,버건디 컬러 가죽 힐 앵클부츠. 가죽 소재 외피. 미디엄 힐. 포인티드 토. 굽 높이: 7cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,가우초 소프트 레더 힐 앵클부츠,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_1_1_1.jpg?ts=1573468818732', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_1_1.jpg?ts=1573468824118', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_2_1.jpg?ts=1573469081120', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_3_1.jpg?ts=1573468815278', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_4_1.jpg?ts=1573468817020', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_5_1.jpg?ts=1573468816550', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/560/1103510022_2_15_1.jpg?ts=1582100830825', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",버건디,"[{'겉감': '100% 양가죽'}, {'안감': '85% 폴리에스터, 15% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/1103/510/022/3/w/581/1103510022_2_15_1.jpg?ts=1582100830825
